MID,IOS_score,IOS_group,wc_self,wc_target,wc_intercept,Overlap_score,word_vec_avg_self,word_vec_avg_target,_merge,euclidean_distance,manhattan_distance,cosine_similarity
83,3,LowIOS,16,11,2,0.08,"[ 0.10800458  0.07120167  0.18842441  0.03413147  0.03483546  0.08904272
 -0.01655184  0.10958573  0.01695658 -0.11986173  0.09110112 -0.05701926
 -0.05583664  0.06437451 -0.0247433   0.07932096 -0.07355647 -0.11729334
 -0.06324255  0.04705298 -0.00234506  0.04663296 -0.10496352 -0.01889381
  0.05637864 -0.03151213  0.01673276 -0.08702891 -0.01214384  0.08627253
  0.09789439 -0.06524701  0.0047602  -0.00405641  0.03220552  0.03536546
  0.03641059  0.07205116  0.10741003 -0.09255183 -0.07838415  0.09909853
  0.06009635  0.06838474  0.03088255 -0.10225012  0.12531644  0.01233871
  0.05885532  0.07773197]","[ 0.11282648  0.04804668  0.22588965 -0.01156753  0.04073612  0.09364843
  0.05083162  0.05922443  0.05699868 -0.14437187  0.13127355 -0.08101468
 -0.09906381  0.02436781 -0.07927106  0.07972245 -0.06973578 -0.05292458
 -0.06180888  0.0384776  -0.04807809  0.02377348 -0.06858271  0.01082492
  0.06158027 -0.05994195  0.02290543 -0.16166602  0.02311976  0.0621189
  0.01970891 -0.02108539  0.02420681 -0.01731323  0.00210737  0.10724615
  0.05940827  0.1177515   0.1164961  -0.12985224 -0.04838285  0.1719383
  0.01989659  0.09494015 -0.04264639 -0.10546406  0.08404072 -0.03642068
  0.1150616   0.09863234]",both,0.2823968591533309,1.6786192245781422,0.881
85,5,HighIOS,3,3,0,0.0,"[ 0.07556312 -0.00286082 -0.03813309  0.02267487  0.07234137 -0.04391116
 -0.17132072  0.04943088 -0.00422224 -0.16129899  0.06113342  0.00532147
 -0.0916855   0.15615457  0.06699694 -0.02525836 -0.06686351 -0.1426049
 -0.01387324  0.05155107  0.08420377  0.17458047 -0.03003816  0.09912218
 -0.03600062 -0.04100446 -0.04752867 -0.0945227   0.05335625  0.08167735
  0.00434178 -0.0389666  -0.07668791 -0.07936087 -0.11400518 -0.01121167
  0.07649481  0.17123552  0.11475544 -0.04558238 -0.04890409  0.05741058
  0.18033141  0.04502752 -0.05282791 -0.0978983   0.17609678  0.0047472
  0.13602424  0.06809848]","[ 0.11049605 -0.05962993  0.27276394 -0.06340671 -0.04330977  0.12977311
  0.08000389  0.17255698 -0.06247982 -0.15686704  0.13550161 -0.00406307
  0.02972899  0.01068607 -0.10309937  0.08769978 -0.04343032 -0.11137543
 -0.04335266 -0.01974037 -0.00684421  0.00982964  0.05021082  0.05408187
  0.08809265 -0.03215455  0.11238328 -0.05565776  0.16379064  0.15298147
  0.20225866 -0.08244221 -0.08475604 -0.0651801   0.01114938  0.1048599
  0.01252334  0.02241329  0.18014573 -0.08363565  0.04140799  0.11503386
  0.06770044  0.00142836  0.0068857  -0.10116873 -0.00588566  0.16664337
  0.03667979 -0.05170641]",both,0.8023950244898714,4.65010891109705,0.271
86,2,LowIOS,7,6,1,0.08333333333333333,"[ 0.06224474 -0.044131    0.17733517 -0.04317316 -0.01650006  0.13632526
  0.01072345  0.12135807 -0.02665292 -0.12066479  0.15594178 -0.08687136
 -0.04838252  0.01670452  0.01336019  0.08786698 -0.07880867 -0.13301152
 -0.02065318  0.04924763  0.05095207  0.03056245  0.02270419 -0.01821249
  0.13236728 -0.00532199  0.12765118 -0.10061933  0.03555001  0.08000576
  0.13030678 -0.07167666 -0.0281861   0.0447324   0.059466    0.09646242
  0.07731014  0.07218828  0.14816165 -0.08470392 -0.05228167  0.10647793
  0.08476246  0.06871291 -0.00303198 -0.08732794  0.1177815   0.09384572
  0.03810491  0.09757639]","[ 0.00244153  0.07934168  0.03982326 -0.09323115  0.02591711  0.11851434
  0.10714865  0.07957398 -0.1109644  -0.14357404  0.08188473 -0.08210358
 -0.04213515 -0.00226352 -0.1446883   0.04976432 -0.14235604 -0.00724564
 -0.04834078  0.02743248  0.00892568  0.05332214 -0.08255892 -0.0100024
  0.0399291   0.03028925  0.05964564 -0.07654528  0.04858445  0.06106744
 -0.02671717 -0.01813675 -0.05528979 -0.0408221  -0.07672513  0.1000674
  0.02559564  0.08918381  0.09473791 -0.19269496  0.09762583  0.21046562
  0.07152883  0.16737385 -0.06220531  0.01230239  0.0232921   0.07298958
  0.04061466  0.03071565]",both,0.5343439602953729,3.0483248056843877,0.595
87,2,LowIOS,9,6,2,0.15384615384615385,"[ 0.05694374  0.04435752  0.173432   -0.0107471   0.014679    0.10310949
 -0.03334555  0.11967306 -0.1322209  -0.13124466  0.11729828 -0.10330019
 -0.06455112  0.02853084 -0.03863248  0.0494213  -0.08255251 -0.06552661
 -0.04316166  0.06149286  0.08868547  0.08461886 -0.00412419  0.01378559
  0.00557651 -0.01153188  0.1128917  -0.03386861  0.05379853  0.07839769
  0.10362081 -0.09543827 -0.03862811 -0.05337017 -0.01323771  0.00505557
  0.03723941  0.05924192  0.14385973 -0.18972737 -0.01628956  0.14654149
  0.1283089   0.09255002  0.06061971 -0.09207161  0.07459516  0.18301582
  0.0459944   0.07445179]","[ 0.03100489  0.0548041   0.19471495 -0.00712443 -0.02518737  0.04914401
 -0.0149495   0.09079831  0.02649101 -0.17902434  0.08827505 -0.15529965
 -0.14778222  0.0746184  -0.00339108  0.06734102 -0.10262296 -0.16658325
  0.02742366  0.09558374  0.11004943  0.0486043  -0.0569461   0.05003603
  0.04994795 -0.01059448  0.07569942 -0.12773882  0.06231305  0.10554317
  0.0908623  -0.02224674  0.0174425  -0.02007393  0.02406171  0.0426165
  0.08055553  0.10996065  0.05433469 -0.12565444 -0.04384455  0.1352136
  0.08538293  0.0605585   0.08958063 -0.08378287  0.14207074  0.10761153
  0.03704012  0.13825351]",both,0.36378609123710504,2.121169198770076,0.831
91,2,LowIOS,16,14,2,0.07142857142857142,"[ 0.07323311  0.00178085  0.15639508 -0.03485075 -0.01157277  0.11946656
 -0.0035957   0.14454038  0.01857198 -0.06496718  0.12263312 -0.06303091
 -0.0402126   0.04221713  0.03746104  0.06308386 -0.0546607  -0.13235644
 -0.02131004  0.04241139  0.10722204  0.10856262 -0.04223634  0.05001622
  0.09211862 -0.01548157  0.0526512  -0.10237996  0.00229548  0.0732517
  0.07502123 -0.00846028  0.01219713  0.0075824   0.03287406  0.10752939
  0.04615046  0.08813675  0.08009151 -0.07630885 -0.00286492  0.08233873
  0.02794569  0.0575535   0.01841783 -0.03963228  0.10860997  0.04329418
  0.1076123   0.05889804]","[ 0.11906088  0.00871487  0.13534035 -0.01947787  0.01042109  0.06359253
 -0.05725462  0.09294605  0.02511014 -0.05987059  0.05901822 -0.0387401
 -0.05254561  0.03870344  0.06241256  0.07743345 -0.06424468 -0.11845016
 -0.04434155  0.07540606  0.00954513  0.05757431 -0.05345353 -0.00665706
  0.03858539 -0.06221949 -0.0272484  -0.12888338  0.02968107  0.10556728
  0.06961452 -0.05534561 -0.01742819  0.00993669  0.04526765  0.02427369
  0.08712772  0.07062599  0.1764531  -0.0824646  -0.03469976  0.04523855
  0.06207502  0.01860533  0.01468656 -0.10931654  0.11775959  0.01840144
  0.04617057  0.06235292]",both,0.2914166883995872,1.6447395733557642,0.83
92,7,HighIOS,2,5,0,0.0,"[ 0.1334909   0.06172878  0.2490806  -0.03882364 -0.11626639  0.17664032
  0.04296112  0.1474921  -0.02950965 -0.0518888   0.26496872 -0.13654973
  0.03720149  0.10287627  0.009592    0.20043065  0.10153034 -0.17090386
 -0.00206002 -0.01004839  0.20738272  0.21416502 -0.05266267  0.17643087
 -0.00314914 -0.14422432  0.02596799 -0.02001138  0.05414993  0.17700197
 -0.0230538   0.06906839  0.1499496  -0.10184228 -0.11466242  0.16713421
 -0.07986978  0.02309018 -0.03577871 -0.15534712  0.16944285  0.17469202
 -0.02350586  0.19148894  0.05464764 -0.03176445  0.0491215  -0.16198231
  0.19016929 -0.03475573]","[ 0.02935714 -0.01554121  0.02422266 -0.01147667  0.05591797  0.06735636
 -0.11303425 -0.02480209  0.07849243 -0.05090943  0.0434046  -0.00109528
 -0.12954393 -0.00710688  0.15811835  0.0804443  -0.09215694 -0.09921852
  0.03456449  0.08639868 -0.03669056  0.08890935 -0.08033214 -0.0392139
  0.01431328 -0.03338242 -0.01824936 -0.14287026 -0.01402681 -0.0110587
  0.08719164 -0.02050079  0.03815695 -0.01766285  0.05656375  0.00220366
  0.17572327  0.18423319  0.06657089 -0.05144791 -0.01287691  0.10348286
  0.06234717  0.01852004  0.06580811 -0.14356638  0.14570805 -0.00682633
  0.06858128  0.14375955]",both,0.9704640535526731,6.159400563687086,0.171
93,1,LowIOS,3,4,1,0.16666666666666666,"[ 0.15618877 -0.02138011  0.18976584 -0.08013401 -0.01734767  0.07049723
 -0.12221222  0.06946051  0.16239466 -0.0258004   0.1593667  -0.10180837
 -0.11292739  0.04872508  0.14898221  0.1773446  -0.04450133 -0.1648236
  0.0102011   0.14069043 -0.01846111  0.14512628  0.03606152  0.04383576
  0.0464929  -0.12452181 -0.03287439 -0.19140503 -0.01793063  0.03741938
  0.07365396 -0.01814242  0.11214707 -0.00537114  0.1160152   0.0212338
  0.15375957  0.17276207  0.18528827 -0.09231085 -0.05041094  0.18344559
 -0.00210893  0.03784687  0.03427855 -0.13509142  0.22891967 -0.07034729
  0.14409938  0.10987059]","[ 0.13172674 -0.01192508  0.17667468 -0.03379556  0.02158709  0.09002639
  0.0719474   0.12360674  0.03729529 -0.10911755  0.20911525 -0.14355366
 -0.0328288  -0.00615434  0.06859657  0.13596688 -0.01818978 -0.17340152
  0.02449992  0.06166507  0.03690298  0.17573492 -0.0485439   0.11235428
 -0.02067018 -0.09277491  0.00228762 -0.22416645  0.02953108  0.04771088
 -0.03991597 -0.07727598 -0.03945195 -0.02866903 -0.00185577  0.09149363
  0.1181182   0.170889    0.16229129 -0.06973937  0.01753359  0.16340911
  0.0233563   0.02703504  0.06295136 -0.14820136  0.12315154  0.09259121
  0.06338552  0.10095623]",both,0.48515035480843294,2.691854844801128,0.798
95,7,HighIOS,22,17,7,0.21875,"[ 0.09976058  0.00507727  0.17451191 -0.01014981  0.0309173   0.07624803
 -0.00903898  0.08201484  0.01020559 -0.09036102  0.11392293 -0.11548674
 -0.05757987  0.03979813  0.02914622  0.06885753 -0.10155732 -0.08806546
 -0.03005881  0.0751754   0.0828085   0.0693339  -0.00614698  0.01197595
  0.03605743 -0.02519757  0.03560774 -0.1256206   0.01561177  0.08609717
  0.06825902 -0.06110381 -0.00338054 -0.00339234  0.05683308  0.03064508
  0.09743186  0.09643797  0.1509129  -0.09241436 -0.04819126  0.10335261
  0.07147833  0.06200346  0.04538306 -0.08810638  0.12594856  0.04640578
  0.08484779  0.10497317]","[ 0.07479187  0.02566258  0.183852   -0.02447015  0.01641149  0.09436564
 -0.02282012  0.13384928 -0.00467256 -0.08271206  0.10340762 -0.09146284
 -0.06665506  0.03451551 -0.0072969   0.04706449 -0.08240969 -0.10714044
 -0.05419637  0.05268731  0.03135085  0.05413086  0.00317948  0.00437103
  0.05902863 -0.02793815  0.07726688 -0.08619698  0.0302554   0.09389972
  0.10066453 -0.07000071 -0.02935386  0.01333641  0.0523341   0.06847804
  0.0738228   0.08456204  0.1482282  -0.12060708 -0.02955725  0.09841025
  0.06759071  0.04398853  0.04602339 -0.06709961  0.11457066  0.09751201
  0.06703375  0.09580605]",both,0.16096616667479974,0.9440849525853992,0.955
98,7,HighIOS,12,4,1,0.06666666666666667,"[ 0.02945173  0.00502628  0.14967147  0.03599758  0.01813133  0.06405947
  0.04035925  0.12654017 -0.05081519 -0.12205439  0.13560784 -0.12328935
 -0.07509721  0.04757216  0.05849872  0.06515968 -0.07707851 -0.12217139
 -0.03295951  0.03592062  0.05698007  0.09391487 -0.05351214 -0.00571481
  0.03291178  0.03373544  0.05429366 -0.05798127  0.01723263  0.06171415
  0.04112707 -0.06888185 -0.04139804 -0.00167711  0.00770251  0.03480953
  0.06343655  0.08321624  0.12750922 -0.11181514  0.00850909  0.10076075
  0.0511525   0.0705857   0.03939868 -0.04761194  0.11074856  0.07631639
  0.00733491  0.04305908]","[ 0.02235094  0.07105899  0.04523984 -0.02562026  0.02746208  0.05729779
 -0.04111726 -0.01969785 -0.08909619 -0.07096441  0.05074551 -0.0204327
 -0.04180185  0.13400346 -0.12006314  0.03076805 -0.13145865 -0.02186298
  0.04353168  0.15890634  0.02162409  0.08332317  0.05793633  0.06938269
 -0.10458316 -0.13358602  0.0109813   0.02916756  0.121415    0.17572069
 -0.01638356 -0.0187519  -0.07612391 -0.0988635  -0.00593759 -0.07823373
 -0.03063848  0.12214607  0.0202764  -0.18774225  0.0465926   0.12096457
  0.10985316  0.0794749  -0.01387957 -0.07771531 -0.03403488  0.0892648
  0.1218329  -0.00433433]",both,0.5891472471164331,3.544168717227876,0.421
99,2,LowIOS,5,3,1,0.14285714285714285,"[ 0.021536   -0.10548581  0.08078048 -0.11580855 -0.00145601  0.1183992
 -0.03438533  0.08712496 -0.03122498 -0.08739135  0.1641279  -0.11870209
  0.01074736 -0.0176609   0.03857892  0.10184383 -0.03846829 -0.0411622
 -0.00441924  0.07778718  0.04246965  0.0986021   0.11088685  0.0283687
  0.01755903 -0.0727874   0.09652718 -0.04162832  0.14152114  0.06369064
  0.08004865 -0.02870522  0.02819664 -0.05342479 -0.02936918  0.09853961
  0.16583799  0.13764119  0.18075244 -0.16301936  0.06156711  0.2048912
  0.06978035  0.11619563 -0.03384617 -0.080154    0.07585575  0.07794674
  0.07784729  0.01386808]","[ 0.0646778  -0.1208595   0.14252202 -0.08684177 -0.12799717  0.13248594
  0.0591949   0.16674459 -0.07701849 -0.22920924  0.20544833 -0.11320916
  0.04511173  0.04214688 -0.01944118  0.08847962 -0.09517085 -0.13543646
 -0.02158619  0.11200511  0.14816701  0.16101475  0.14927207  0.11624655
 -0.01446305 -0.04465476  0.09174573 -0.1202604   0.12099487  0.14556779
  0.14067481 -0.03242378 -0.02217473 -0.00654821 -0.07114597  0.09718376
  0.03735876  0.0872404   0.1374319  -0.19074605  0.09513166  0.17404716
  0.01325322  0.0687713  -0.07183679 -0.1292603   0.03787876  0.22758579
  0.16627981 -0.04765614]",both,0.4494062801809967,2.6534216199070215,0.837
100,3,LowIOS,5,3,1,0.14285714285714285,"[ 0.13934073 -0.03242802  0.18995528 -0.01484147 -0.06285031  0.09491704
  0.00558912  0.10381301 -0.00490766 -0.15614267  0.17190684 -0.14785342
 -0.06095248 -0.00196753  0.02270075  0.08867379 -0.00917154 -0.12804332
 -0.05140953  0.08970984  0.11914907  0.08322647 -0.08255753  0.06570522
  0.02059608 -0.09864406  0.04334028 -0.18433294  0.02800886  0.06856682
  0.10035272 -0.03897677 -0.0385572   0.0044468   0.05035459  0.10296126
  0.1220203   0.18954754  0.19507942 -0.08950485 -0.03861228  0.20011826
  0.04315157  0.10716282  0.07478023 -0.10069834  0.11176565  0.15076426
  0.13590148  0.0620864 ]","[ 0.15202032 -0.02693444  0.1607948  -0.04993662  0.0713217   0.01050775
 -0.06565193  0.07596035 -0.01807752 -0.10986535  0.14802866 -0.11132992
 -0.0800146   0.09304567 -0.00325346  0.11445764 -0.03493823 -0.1087256
  0.00033371  0.08798949  0.03757392  0.09094825  0.11959708  0.0699145
 -0.0448854  -0.0242526   0.03925389 -0.03784715  0.07026169  0.04457395
  0.0514545  -0.04861845  0.01776923 -0.08607688  0.02240889 -0.11913852
  0.06465993  0.08691493  0.1698732  -0.22968431 -0.04113468  0.18707086
  0.03392493  0.07785569  0.04281792 -0.09929493  0.09149849  0.1383665
  0.09611966  0.01940467]",both,0.48719165303993506,2.4200776116922498,0.755
103,7,HighIOS,14,14,5,0.21739130434782608,"[ 0.10126291  0.03827717  0.12070015 -0.02770396  0.01287228  0.09526452
 -0.08120203  0.05432274  0.02030957 -0.06481414  0.08560845 -0.04347909
 -0.06641372  0.03328102  0.05316516  0.05519039 -0.09218914 -0.11620273
 -0.06816954  0.11194934  0.0446065   0.07348579 -0.04441974  0.01477536
  0.09828009 -0.10420439  0.04724108 -0.10752285  0.03191378  0.09738079
  0.06674131 -0.0284191  -0.01354735  0.03534906  0.05611436  0.0577313
  0.09487589  0.097689    0.14044924 -0.08733147 -0.04205193  0.05357161
  0.06769797  0.04526881  0.03345831 -0.06285734  0.13308288  0.05800975
  0.03553602  0.09937571]","[ 0.09787608  0.03649909  0.18807991 -0.04649077 -0.00296319  0.10389978
  0.01622619  0.06006157  0.01346701 -0.13888057  0.15128398 -0.02610012
 -0.08548329  0.10561608 -0.05538295  0.09344395 -0.08355179 -0.11563701
 -0.05415133  0.09251313  0.0137921   0.0963324  -0.02735822  0.05109862
  0.06973028 -0.09189333  0.04729282 -0.08387945  0.05701012  0.09884086
  0.0983328  -0.07030758  0.03705887 -0.01694732  0.01386727  0.1523783
  0.01950927  0.10822666  0.12018089 -0.14102496  0.01170493  0.09349754
  0.05892825  0.11423817 -0.05467327 -0.13938177  0.08282527  0.03856329
  0.10056916  0.0300487 ]",both,0.335251531559019,1.8752396311610937,0.835
104,1,LowIOS,10,4,2,0.16666666666666666,"[ 0.04324958  0.00312655  0.21615525 -0.0366495   0.00436162  0.10632356
  0.01259064  0.10336754 -0.03278355 -0.09216237  0.07040678 -0.04614061
 -0.08026736  0.04995494 -0.06200538  0.06911882 -0.08780154 -0.08706492
 -0.02281184  0.01508779  0.03335636  0.05478507 -0.01877973 -0.04524136
  0.05949634 -0.0346076   0.07473422 -0.04813201  0.03178435  0.07068046
  0.09278138 -0.03077611 -0.03955121 -0.03981308  0.06601074 -0.00674977
  0.02310785  0.11077379  0.07977664 -0.06193074 -0.03307445  0.1368089
  0.02389471 -0.00960158  0.03583407 -0.03663831  0.08905073  0.07576813
  0.0457916   0.05892894]","[ 0.0091758  -0.11196734  0.1310646  -0.02813787  0.04918244  0.11937415
 -0.02438501  0.01713605  0.02012138 -0.09018086  0.02521992 -0.08119214
 -0.15636474 -0.02649186  0.09495857  0.13811018 -0.07404808 -0.01415555
  0.05526551 -0.01717553  0.04869286  0.18061575 -0.1036434   0.01056594
 -0.06542867  0.005461    0.12508899 -0.128813   -0.0405762   0.10780303
  0.07873106  0.05617245 -0.00223315 -0.05069802  0.06219564  0.01795552
  0.15713039  0.21299456  0.03458952 -0.04349519 -0.02212994  0.1163394
 -0.02188415  0.06643865  0.07301783 -0.08312732  0.03348371  0.07964832
  0.07034244  0.06040328]",both,0.45613672844668723,2.62179347127676,0.661
113,2,LowIOS,3,3,0,0.0,"[ 0.01938027  0.0925531   0.17564173 -0.04541147  0.06160106  0.17942624
  0.06326035  0.0519809  -0.01433226 -0.19921505  0.11912832 -0.00430886
 -0.14044392  0.11154163 -0.08511875  0.0473241  -0.05747439 -0.05253167
 -0.06253526  0.0872758   0.008863   -0.0329981  -0.10433504  0.00119542
  0.09133151 -0.08535612  0.13706689 -0.10319445 -0.06543977  0.00360514
  0.02443871  0.00697455  0.01765597  0.04856072 -0.06104149  0.01640439
  0.02520485  0.09088346  0.08186813 -0.03423247 -0.09564095  0.14045005
 -0.00315777  0.17521203  0.02120516 -0.04288241  0.0928473   0.15309326
  0.21093054  0.10673223]","[ 0.16923451  0.11376294  0.15899004 -0.04776845  0.0703631   0.12577306
 -0.0089793   0.01900663  0.0940938   0.05598608  0.0700307   0.03512911
 -0.1240586   0.10163504 -0.01592455  0.05905678 -0.11893302 -0.0936841
  0.01218461  0.03262782 -0.1953206   0.06101518 -0.06977993 -0.03696524
  0.0473064  -0.00233501  0.02147216  0.00379476 -0.02698769  0.08959559
  0.14798044 -0.04225944  0.06060227  0.0174667   0.14670414 -0.00389202
  0.04203202  0.01972157  0.14201944 -0.11615542 -0.07675473  0.00462611
 -0.01961119 -0.03958824  0.02698689 -0.07508745  0.13487156 -0.02510585
  0.02026988  0.0285238 ]",both,0.6710763643272475,3.6120122000575066,0.421
114,4,Neither,4,1,0,0.0,"[ 0.19141087 -0.01393977  0.15000212 -0.0536622  -0.00942836  0.05051747
  0.03909626  0.08313045 -0.03861529 -0.04898883  0.16824323 -0.17557734
 -0.07271512  0.06072038  0.04487102  0.0917757  -0.04488635 -0.06195898
  0.02525694  0.13486992  0.13471685  0.17918892  0.05967525  0.1308284
 -0.05946851 -0.08411089  0.05924612 -0.13666968  0.06041996  0.06640193
 -0.0183376  -0.04059937 -0.08068325 -0.02938098  0.03787469  0.08776326
  0.10888889  0.09703144  0.13015527 -0.17509231  0.07369848  0.17556375
 -0.01892917  0.08147547  0.04213455 -0.14612423  0.05770302  0.16826168
  0.11709031 -0.06439607]","[ 0.27243203  0.11711147  0.31861117  0.04343431  0.01518221  0.03876116
  0.06577215  0.06838658  0.04728416 -0.12635705  0.04495806  0.16407667
 -0.02679133  0.12090418 -0.17152347  0.06353083 -0.11828064 -0.1510773
 -0.07089603 -0.08712555 -0.25094816 -0.03585394 -0.24313726 -0.11561961
  0.2308019  -0.09491333 -0.0463613  -0.02871108  0.0787676   0.25609356
  0.37108743 -0.18342881 -0.00084184 -0.0112049   0.17857067  0.20015244
 -0.06301935 -0.10477414  0.19676703  0.00219027 -0.06359202 -0.09181652
  0.07503203 -0.15623438 -0.04241168 -0.1718015   0.00318879 -0.0147218
 -0.08667549  0.01063534]",both,1.178023243171279,6.749651562422514,0.076
121,4,Neither,8,4,1,0.09090909090909091,"[ 0.15677536  0.01495914  0.23882549 -0.00607163 -0.00351533  0.0924754
  0.01665332  0.12255293  0.04000915 -0.11998586  0.13848493 -0.04809696
 -0.09359421  0.01161216  0.00740263  0.10480156 -0.04215632 -0.16053085
 -0.01255136  0.01531397 -0.04095148  0.07713791 -0.09538813  0.01314141
  0.10520736 -0.0236679   0.01097829 -0.13870756  0.04709712  0.10502546
  0.16184855 -0.08219045  0.00078209 -0.00585644  0.05946397  0.09805274
  0.07643469  0.06044916  0.14010592 -0.05298344 -0.05722333  0.11067873
  0.02779261 -0.04429567  0.04704387 -0.17719132  0.11893903  0.04086115
  0.04201377  0.03682496]","[ 0.16516964  0.03450304  0.06760034  0.00437457 -0.02480552  0.07308482
  0.0489591   0.0729358  -0.00093137 -0.07141465  0.11457588 -0.16721687
 -0.0324421   0.00620561  0.12778676  0.11121004 -0.09121491 -0.09906644
 -0.08142711  0.11387438  0.19064197  0.11925708 -0.12015124  0.08642315
  0.03090649 -0.081003   -0.01909604 -0.17445967 -0.05452521  0.0576848
 -0.00273282 -0.04715523 -0.0565143   0.04188542 -0.00660694  0.01657971
  0.09530146  0.13505699  0.15691766 -0.10045055  0.04373084  0.10095745
  0.01029231  0.08981576  0.10517282 -0.1444587   0.06982125  0.08659685
  0.11043183  0.0685101 ]",both,0.5229374157539273,2.9123047841712832,0.671
131,2,LowIOS,10,2,1,0.09090909090909091,"[ 0.05269546  0.02623411  0.11699279  0.00521981  0.01076205  0.08188249
  0.00586568  0.02445274  0.04449699 -0.04955757  0.13868928 -0.0748481
 -0.06940578  0.0134304   0.05187012  0.10990988 -0.15915832 -0.10889261
  0.03109573  0.03903201  0.03584146  0.08173375 -0.06187313 -0.02870915
  0.04744731 -0.03788269  0.06465772 -0.17450982 -0.10387631  0.0222237
  0.00780385 -0.02228882  0.02359904 -0.02387876 -0.01277681 -0.00144004
  0.12616126  0.09564979  0.06251437 -0.04564141 -0.05907365  0.12794203
  0.04639656  0.04863425  0.02473832 -0.04283476  0.15532555  0.03926472
  0.11053851  0.07820531]","[ 0.02155936 -0.0465511   0.13755327 -0.0441312   0.01596798  0.15992606
 -0.05227632  0.14973085 -0.19013003 -0.07250404  0.1367417  -0.17024821
  0.02251031 -0.04275728  0.00867668  0.05100156 -0.14502384 -0.06284857
 -0.07661272  0.04750624  0.21938974  0.12104903  0.11558773  0.03123633
  0.01446646  0.08184516  0.31725174 -0.07171622  0.05758504  0.06561524
  0.14497031 -0.082693   -0.07063489  0.01263495 -0.09652985  0.06253895
  0.06702413  0.06008045  0.16747753 -0.17612712 -0.00887889  0.1573816
  0.21654569  0.11797738  0.05605093 -0.11113507  0.08768846  0.27638543
  0.07723415  0.05025425]",both,0.7071588994509934,3.98616776894778,0.547
132,4,Neither,1,3,1,0.3333333333333333,"[-0.04500956 -0.10898674  0.27899206 -0.08147557 -0.09772595  0.21613911
 -0.03613164  0.14264925 -0.01764631 -0.12881678  0.11705877 -0.21886465
 -0.13475667 -0.01067051 -0.15946265  0.05844438 -0.01537181 -0.07791395
 -0.16760762  0.10352168  0.14642665  0.05821592  0.01325036  0.04279845
  0.15677677 -0.11090256  0.17396933 -0.13069823  0.01699634  0.21100117
  0.13772196 -0.13071056 -0.0746775   0.14959316  0.25694174  0.29582855
 -0.03952965  0.11774457  0.2391483  -0.27148822 -0.01572028  0.02126493
  0.12018748  0.05606873 -0.00682181 -0.09671461  0.23076329  0.16419494
  0.09806574  0.12530883]","[ 0.05607663 -0.03276192  0.32556927 -0.00851678 -0.0667035   0.18230534
  0.12584524  0.0949197   0.00346578 -0.17964363  0.20366253 -0.15847743
 -0.13800909  0.12271693 -0.06175917  0.11151148  0.04890344 -0.14597662
 -0.08685992  0.04310348  0.11603423  0.10249706 -0.09111124  0.05704646
  0.08586305 -0.14485174  0.11794385 -0.15636161 -0.02947277  0.1455975
  0.0565659  -0.05857921 -0.01974252  0.06461465  0.09307995  0.1741619
  0.04504184  0.15860194  0.10954583 -0.08984465 -0.05477364  0.15452078
  0.04091284  0.10766342 -0.01105268 -0.06263042  0.16715558  0.04687637
  0.18776883  0.07975367]",both,0.5722300837681814,3.5160438823513687,0.821
137,6,HighIOS,12,9,2,0.10526315789473684,"[ 0.07417751 -0.03243509  0.15059404 -0.0250846   0.00747055  0.07751948
 -0.00839214  0.15398009  0.03164866 -0.12313531  0.13174886 -0.09709514
 -0.07663571 -0.03337621  0.02391966  0.09690118 -0.0875973  -0.09370394
  0.01824947  0.04243084  0.03307646  0.10799398 -0.05285505  0.06504106
  0.00072935  0.00525427  0.0112092  -0.13655643  0.01903232  0.08990645
  0.09890576 -0.03118059  0.02262714 -0.0192535   0.02435354  0.07134056
  0.09997832  0.08776814  0.12930164 -0.11848166  0.00048598  0.14187464
  0.05450797  0.03747677  0.01604283 -0.09555844  0.12575789  0.032214
  0.04403755  0.03368526]","[ 0.05073626  0.03547174  0.11865982 -0.02874801  0.00485975  0.08273552
 -0.02358766  0.07671398 -0.00043538 -0.08381937  0.10503705 -0.11542965
 -0.08256425  0.05601709 -0.02507561  0.05129799 -0.0607254  -0.08068887
 -0.04212112  0.11787978  0.10161051  0.15382871  0.01438001  0.08501339
  0.00435674 -0.0787256   0.02262135 -0.12891304  0.05004571  0.11410538
  0.0019533  -0.08018085 -0.05329495  0.00679163  0.03136392  0.12323526
  0.0721278   0.1079686   0.10838395 -0.16493307  0.02372091  0.10887349
  0.07535196  0.07618901 -0.0086395  -0.08110744  0.079612    0.1170295
  0.11534505  0.05176158]",both,0.3212277056103812,1.8702745211776346,0.839
