MID,IOS_score,IOS_group,wc_self,wc_target,wc_intercept,Overlap_score,word_vec_avg_self,word_vec_avg_target,_merge,euclidean_distance,manhattan_distance,cosine_similarity
36,5,HighIOS,13,7,1,0.05263157894736842,"[ 0.09065498 -0.0435396   0.21783511  0.00968223  0.02066756  0.03467288
 -0.00513475  0.05299943 -0.05004946 -0.08865164  0.12599097 -0.09924013
 -0.06509221  0.07195832 -0.06361432  0.10985383 -0.04785924 -0.08723985
 -0.00713852  0.0591711   0.07261001  0.10175529 -0.00450758 -0.0018568
  0.00669352 -0.01475736  0.05257189 -0.09877378  0.10020481  0.06299278
  0.10956585 -0.04185867 -0.02732269 -0.03658586  0.01357397  0.05710261
  0.05362573  0.15163305  0.08293688 -0.09646019  0.01932931  0.15481098
  0.0500524  -0.01153702  0.07155763 -0.06077937  0.03010105  0.11769366
  0.02108415  0.04486447]","[ 0.15050681 -0.00315874  0.12389515  0.00547277  0.01483374  0.10637014
 -0.01021213  0.13921112 -0.11103599 -0.1350229   0.09762804 -0.14239885
 -0.01173949  0.046892   -0.10889995  0.04503062  0.04489131 -0.04912535
 -0.10743933  0.02823534  0.19550489  0.11059399  0.05094639  0.07145596
  0.08887971 -0.07505865  0.13609472 -0.02465001  0.12989503  0.07351094
  0.12909064 -0.04373617 -0.04999221 -0.02019289 -0.00226661  0.06652672
  0.01735551  0.20170525  0.06677409 -0.08743739 -0.02120073  0.13337398
  0.04694986  0.13748042  0.04601399  0.0026219  -0.0370469   0.22936024
  0.03472211 -0.05336535]",both,0.4183130705680353,2.388525679707527,0.784
37,5,HighIOS,5,11,0,0.0,"[ 0.18894935  0.01310764  0.16865599  0.04025025  0.02826118  0.05303107
 -0.00803534  0.08260488  0.00335437 -0.15398562  0.15230441 -0.05820734
  0.0404933   0.10132916 -0.14952469  0.00670735  0.11790299 -0.02753485
 -0.08642071  0.02443455  0.02257381  0.09989573  0.03798695  0.09375669
  0.05683161 -0.09402765 -0.03265879  0.08542641  0.14769286  0.14023271
  0.11090931 -0.06308705 -0.0670745   0.01964541  0.01520245  0.11291108
 -0.05342876  0.03260073  0.08497781 -0.06226929  0.02408183  0.06306534
  0.03676385  0.07126187  0.09777703 -0.04766275 -0.07598211  0.11394706
  0.01830715 -0.11546347]","[ 0.14553097 -0.04820837  0.12896575 -0.03606229 -0.006363    0.0638997
 -0.06377117  0.04838765 -0.07810356 -0.04767434  0.1609461  -0.0862837
 -0.00355366  0.03149118  0.03737483  0.10042197 -0.0082628  -0.06312598
 -0.0668285   0.09249746  0.11909492  0.09267129 -0.01349408  0.06756511
  0.03073267 -0.06573603  0.03477472 -0.01387768  0.016007    0.07485758
  0.05819927 -0.01908933 -0.02303142  0.02443072  0.00989858  0.04521778
  0.06849942  0.17435047  0.1362766  -0.13799724  0.06273349  0.12925948
  0.01649501  0.07027982  0.13481072 -0.03785896  0.03265541  0.16099016
  0.08057433  0.00097866]",both,0.5041825276114265,2.9407508205622435,0.635
38,6,HighIOS,9,9,4,0.2857142857142857,"[ 0.0712631  -0.02403926  0.04455646  0.06035824 -0.00180156  0.04417633
 -0.16752821  0.0388046  -0.10158524 -0.10425667  0.12107784 -0.07596599
 -0.06410246  0.10348653 -0.0705095   0.14204416 -0.00788586 -0.15724012
 -0.05610953  0.04734866  0.15053982  0.09595606 -0.06308134  0.02973065
  0.09567039 -0.03720579  0.08147931  0.0599305   0.06082971  0.01076644
  0.11074656  0.06064178 -0.01476962  0.00850922 -0.08147215  0.08768671
 -0.06643987  0.16370554  0.08646061 -0.06435557  0.00059636  0.05891526
  0.11065397  0.10855317  0.1496327  -0.04138524  0.03377248  0.15207304
 -0.08959296  0.01566956]","[ 0.12318299  0.0657839   0.05367419  0.04902859  0.06710437  0.10797506
 -0.11759344  0.01366913 -0.11370578 -0.06702541  0.06618056 -0.03320052
 -0.10190837  0.14899006 -0.079365    0.02596725  0.02430329 -0.10884027
 -0.11248647  0.041531    0.07516904  0.17031433 -0.03251296  0.02573253
  0.13612694 -0.04853495  0.09637194  0.09602638  0.12268723  0.05939381
  0.16289736  0.05997078  0.00125567  0.11123106 -0.05120507  0.07393345
 -0.05217738  0.10475514  0.02867753 -0.03795917  0.00884008  0.05663636
  0.03231416  0.11869039  0.15064692 -0.03050587 -0.01340339  0.09058964
 -0.09429307 -0.00037664]",both,0.3311264145849962,1.8788404799997807,0.851
39,6,HighIOS,19,38,6,0.11764705882352941,"[ 0.09111895  0.02189718  0.1432943  -0.04417476 -0.00505754  0.10937656
 -0.01780997  0.04990612 -0.02506554 -0.12405335  0.13706163 -0.04580995
 -0.04655914  0.10060211 -0.0303171   0.07615885 -0.03015938 -0.08341967
 -0.04824451  0.06687763  0.02869594  0.08410425 -0.00871191  0.04922795
  0.03067597 -0.06125535  0.06451423 -0.06033822  0.04408554  0.06563777
  0.06149013 -0.01121867 -0.00398527  0.00529781  0.02702172  0.04879196
  0.02169845  0.15027122  0.08244851 -0.0955895  -0.00423458  0.13590379
 -0.01237568  0.1225141   0.07259256 -0.0380784   0.05903978  0.11443275
  0.07269042 -0.0209545 ]","[ 0.07926377  0.01432975  0.06610841 -0.0082027   0.016622    0.07716538
 -0.02180508  0.04720696 -0.06012208 -0.11543174  0.08484958 -0.06947321
 -0.04834204  0.08154082 -0.06262979  0.08124576 -0.02775791 -0.05377103
 -0.05068833  0.0536168   0.08453161  0.10630098  0.03111032  0.03599503
  0.02494355 -0.05770959  0.04457859 -0.00273236  0.09843805  0.09780628
  0.05089074 -0.01735261 -0.01571679  0.00313377  0.01194215  0.04320628
  0.05881115  0.11335327  0.11731713 -0.110765    0.02788848  0.11721188
  0.01570617  0.09635056  0.051445   -0.02380905  0.01271771  0.11941758
  0.04673303  0.00275337]",both,0.20209708392666226,1.1399641525931656,0.918
40,5,HighIOS,9,5,1,0.07692307692307693,"[ 0.07785971 -0.00283118  0.10475443  0.01928136  0.04360665  0.07544447
  0.01150709  0.06720645 -0.04474898 -0.09846418  0.14405036 -0.12445386
 -0.09109602  0.09828185  0.06175895  0.08669265 -0.00563314 -0.08201955
 -0.05211516  0.02612575  0.09547361  0.14556277  0.00556849  0.10001582
 -0.02724461 -0.05948041  0.03868889  0.00927847 -0.01457718  0.00653556
  0.05136427 -0.021345   -0.01631516  0.02009542 -0.05525304  0.02429558
  0.0464588   0.08914921  0.02550447 -0.1408011   0.01939212  0.1131392
  0.05370943  0.12662134  0.0260654  -0.02151803  0.0605808   0.04709409
  0.05852721  0.00046486]","[ 0.1173716  -0.11299155  0.1527743  -0.06435908  0.03408267  0.06610968
 -0.00622507  0.08693032 -0.09383107 -0.13715973  0.1262092  -0.15572782
 -0.05208415  0.05051597 -0.1307286   0.09240075 -0.03199729 -0.07963543
 -0.04990955  0.09145382  0.14002241  0.11396161  0.03968542  0.08812462
 -0.01441142  0.00258007  0.08397003 -0.06205329  0.16535553  0.10913274
  0.15081231  0.02337074 -0.08490925 -0.07539408 -0.08387271  0.01389598
  0.03715789  0.2087538   0.16660407 -0.18363145  0.00173631  0.14195335
  0.06797419  0.11027628 -0.0233883  -0.08462404 -0.03852706  0.261772
  0.03860865 -0.13335958]",both,0.5275596496213092,2.769260438159108,0.712
41,1,LowIOS,6,7,0,0.0,"[ 0.10987704  0.04162784  0.04726136  0.04239676 -0.03510875  0.08333751
 -0.04903857  0.05884479 -0.12728575 -0.10515076  0.12582323 -0.14518526
  0.0375039   0.01226718 -0.11002906  0.0867636  -0.046809   -0.11075599
 -0.02824038  0.07302699  0.24690032  0.1191192  -0.08456682  0.08565252
  0.1316213  -0.08929293 -0.03857983  0.06037424  0.04607882  0.01157575
  0.06403198  0.04322122 -0.10075822  0.05160545 -0.0219606   0.0408419
 -0.11791797  0.10485689  0.05875947 -0.06799863 -0.00600042  0.02479327
  0.06290001  0.04523411  0.1686163  -0.09855809  0.04521009  0.19960313
 -0.00474428  0.0446547 ]","[ 0.12109038 -0.05334493  0.07360177 -0.06185372  0.07630899  0.01215337
 -0.05284418  0.02859516 -0.16864975 -0.18832259  0.06553309 -0.10464837
  0.01111193  0.03848097 -0.04851202  0.08049008  0.00475221 -0.08255266
  0.00618781 -0.00418927  0.16662292  0.18401505  0.10218889  0.05551833
  0.02104479  0.00664522  0.11112538 -0.01027051  0.14308333  0.11385449
  0.11437499  0.00106265 -0.05219083 -0.0186022  -0.01962204  0.03612464
 -0.01579019  0.11417347  0.05739316 -0.07085028 -0.01408716  0.14051537
  0.09488831  0.11147896  0.07997326 -0.06685093  0.0313792   0.21038325
  0.07813104 -0.06978108]",both,0.5041202496238616,2.877122415229678,0.684
42,3,LowIOS,22,21,8,0.22857142857142856,"[ 0.08022053  0.03079671  0.04444019  0.00956368  0.07282196  0.07553437
 -0.05619498  0.02542942 -0.08818311 -0.06669603  0.09560154 -0.0710974
 -0.08466697  0.06025732 -0.00120327  0.04618454 -0.03578289 -0.07223437
 -0.07378479  0.07803708  0.10432851  0.10909209 -0.0461042   0.00618526
  0.02806006 -0.02988955  0.07776986 -0.03103956  0.02845496  0.02775173
  0.07696819 -0.03935441 -0.01159843  0.07081293 -0.00034941 -0.02562903
  0.03276211  0.11638688  0.08214352 -0.11684638 -0.07560873  0.11691795
  0.03199451  0.07770925  0.10390943 -0.01891031  0.03392296  0.10116652
 -0.01500703  0.04980392]","[ 8.32962617e-02  1.58451665e-02  9.09198299e-02  7.78725883e-03
  5.47975935e-02  9.85753313e-02 -3.83621864e-02  1.56165389e-02
 -3.81911881e-02 -9.91465822e-02  9.65831727e-02 -7.26863146e-02
 -5.48414849e-02  8.63254070e-02  8.33105948e-03  4.71263044e-02
  1.17056916e-04 -1.12901978e-01 -7.13059828e-02  6.63797334e-02
  7.83970803e-02  1.52277693e-01 -2.73366626e-02 -1.15217855e-02
  1.01885512e-01 -2.92938184e-02  3.90982702e-02 -1.85363404e-02
  5.59411608e-02  9.91621017e-02  8.73230770e-02  1.04054743e-02
  7.76534854e-03  8.65812674e-02  6.91976398e-03  6.90790862e-02
  2.35534366e-02  9.72598717e-02  1.01400159e-01 -6.84024096e-02
 -3.44865248e-02  7.58617818e-02  1.27441939e-02  8.41932967e-02
  7.40207806e-02  1.54244015e-03  3.52725349e-02  5.76260723e-02
  2.01227944e-02  3.41362506e-02]",both,0.22804406235904728,1.2543670423328876,0.88
43,1,LowIOS,12,22,4,0.13333333333333333,"[ 0.06918246  0.03478815  0.15781362  0.00897586 -0.02135504  0.1194854
 -0.01020591  0.04125814 -0.00602812 -0.15454952  0.11718164 -0.07092143
 -0.1018942   0.05155024 -0.02470618  0.06181033 -0.02412098 -0.0484405
 -0.06667258  0.06742709  0.08428871  0.12697794  0.009356   -0.04033386
  0.06937107 -0.06094168  0.03492483 -0.04431249  0.10320734  0.06191812
  0.08683151 -0.01317858  0.06323221 -0.01378932  0.00752057  0.06733907
  0.08731718  0.13989465  0.12766315 -0.12433516 -0.01909659  0.13008599
  0.01876058  0.11312275  0.01545051 -0.03974635  0.02538067  0.06806855
  0.07719409 -0.00361624]","[ 0.01390017 -0.01279048  0.01713986  0.01056222  0.04753163  0.03563644
 -0.04220994  0.04554408 -0.0920029  -0.0445465   0.11185741 -0.02920422
 -0.03339714  0.07229358 -0.04712398  0.06305034  0.02978469 -0.02749133
 -0.05903552  0.10876961  0.12654984  0.16449547  0.0264836   0.04086544
  0.03099659 -0.11412243  0.1004333  -0.03458528  0.09613002  0.0536994
  0.08167186 -0.01499954 -0.04427629  0.03835032 -0.01513929  0.05002074
  0.03950059  0.10062198  0.11196631 -0.08622622  0.05365288  0.10304198
  0.04487978  0.12669581  0.05607733 -0.06036352 -0.00523758  0.07365271
  0.0250455  -0.03785048]",both,0.35112343339376967,1.9449079651385546,0.769
44,1,LowIOS,15,8,3,0.15,"[ 0.06285587 -0.00523073  0.1866493  -0.00577156  0.04554057  0.06470699
 -0.07119606  0.03366256 -0.07915764 -0.10146379  0.1307832  -0.08867331
 -0.05203481  0.01340022  0.02129916  0.06033889 -0.04642543 -0.07160302
 -0.08416582  0.10698674  0.1023685   0.15144758  0.070506    0.02847265
  0.06083646  0.01582826  0.08861798 -0.04341602  0.1067236   0.01815931
  0.09569064 -0.04275968 -0.02596102  0.02628907  0.00564107  0.06959582
  0.05705897  0.11709661  0.11621723 -0.08161152  0.00247715  0.10968617
  0.02427015  0.08942071  0.06540095 -0.05809293  0.04195186  0.1484544
  0.01912639 -0.01353407]","[ 0.02033535 -0.09370687  0.19049108  0.00065585  0.02635159  0.10895206
 -0.07891139  0.04205883 -0.07067595 -0.08868544  0.14200862 -0.05836884
 -0.06744348  0.01328826 -0.01214422  0.08654049 -0.0314497  -0.05315679
 -0.05448426  0.02987582  0.15931267  0.08934119  0.08667316  0.05696567
  0.04849831 -0.03910864  0.13355641 -0.05631372  0.09889637  0.05207207
  0.10624114 -0.06666914 -0.03994505 -0.02254726 -0.08551192  0.07488341
  0.08330609  0.14774913  0.16660531 -0.08737721 -0.03342016  0.10909497
  0.036832    0.05903735  0.05256857 -0.01727557  0.05367564  0.15259989
  0.05853514 -0.04494679]",both,0.24555699148253632,1.3560919230803847,0.91
45,2,LowIOS,20,19,3,0.08333333333333333,"[ 0.12742536 -0.01145677  0.14265849 -0.00079492 -0.04073233  0.06630868
 -0.02688164  0.0515402  -0.02354872 -0.09232756  0.11217553  0.00511977
  0.00122952  0.08492016 -0.01925538  0.05213828  0.00045914 -0.11184311
 -0.06270907  0.04665137  0.04729794  0.02055531 -0.05921989 -0.0098994
  0.06809951 -0.0426784   0.07012219 -0.01742438  0.05119039  0.06954536
  0.11168754 -0.00220068 -0.02062636  0.003041    0.02402203  0.07563797
 -0.01066409  0.04529041  0.09408883 -0.06815163  0.0216342   0.06189473
  0.04277375  0.03942562  0.05386581 -0.06421892  0.04916346  0.09691178
  0.01829224 -0.05181779]","[ 0.0604765  -0.03040073  0.08576693  0.014798    0.05330107  0.04080736
 -0.06963631  0.03383037 -0.09760003 -0.0858129   0.12315911 -0.06759011
 -0.03410052  0.01029158 -0.02165089  0.09266564  0.0514699  -0.00374085
 -0.04398013  0.0431891   0.09899324  0.14428923 -0.03366242  0.05607602
 -0.00908595 -0.03709617  0.05010297 -0.09080151  0.06894089  0.03552169
  0.02573561 -0.02665988 -0.05054552  0.00955955 -0.02779573  0.06866615
  0.03468298  0.14692666  0.11373191 -0.05864647  0.04213228  0.11680495
  0.03322477  0.09076148  0.1260231  -0.04139842 -0.00156109  0.1564096
  0.01374426 -0.02506245]",both,0.36537470462629457,2.0862886551767588,0.698
46,4,NA,7,5,1,0.09090909090909091,"[ 0.01440969  0.03551449  0.09688897  0.10610153  0.15061955  0.09685538
 -0.08030484  0.04504552 -0.12306507 -0.13566199  0.11237419 -0.06996025
 -0.07562799  0.12199239 -0.06194142  0.01676286  0.03617992 -0.01293975
 -0.03905369  0.03979449  0.11176123  0.12047388  0.08254988  0.03474328
  0.00223869 -0.02395734  0.06863429  0.03594292  0.06566448  0.05829066
 -0.00521798 -0.07208622 -0.00081575 -0.02762777 -0.04233599 -0.04893715
  0.01487586  0.11807752  0.11910451 -0.06560273 -0.02757626  0.11098263
  0.02018734  0.10501696  0.0896476   0.05807772  0.00113429  0.10504509
 -0.05350882 -0.0040595 ]","[ 0.08983783  0.06037718  0.0742157  -0.01857973  0.04768336  0.06024895
 -0.05490384  0.09201092 -0.09759492 -0.21174988  0.0818352  -0.04503207
 -0.11849904  0.17259616 -0.06808974  0.07773219  0.03616361 -0.10413778
 -0.05218934  0.03589878  0.14918463  0.19117157  0.01065906  0.09460039
 -0.03295567 -0.06845717  0.00120366  0.06279208  0.06786714  0.0379477
  0.06811461 -0.02564605 -0.07001919 -0.04948196 -0.05773594 -0.06454353
 -0.09310995  0.14757583  0.06429476 -0.12355529 -0.0424833   0.07527481
  0.0997625   0.16105361  0.05652325 -0.10406828  0.01373436  0.1745076
  0.08940072 -0.00924208]",both,0.4264119600720307,2.4255412626080215,0.755
48,1,LowIOS,22,28,6,0.13636363636363635,"[ 0.09432468 -0.01539072  0.18415152  0.00995777  0.00517991  0.08459502
  0.00752613  0.01460982 -0.03947116 -0.10052294  0.15236725 -0.02723397
 -0.03269181  0.0595063  -0.01067126  0.08471613 -0.08866177 -0.09055972
 -0.07016462  0.05216599  0.05760389  0.1137803  -0.03193938 -0.01366592
  0.0957263  -0.04744596  0.04905571 -0.07405174  0.07435241  0.09159712
  0.10944107 -0.04011792 -0.02809265  0.0640846   0.00949374  0.08067607
  0.06025295  0.14832745  0.08773957 -0.04946028 -0.02405764  0.10409535
 -0.01098659  0.0336772   0.04446258 -0.05467787  0.04456679  0.07647509
  0.01196762  0.0192768 ]","[ 0.02458708  0.03174921  0.09486623  0.06088787  0.02680117  0.04715954
 -0.03792147  0.10823381 -0.08937388 -0.10170185  0.07605518 -0.03156703
 -0.01679978  0.03186196 -0.026506    0.06049432 -0.0122477  -0.0797023
 -0.08261071  0.05750245  0.11018888  0.10547882  0.0176561   0.01739232
  0.06498749 -0.0341481   0.07949783 -0.03698231  0.09715477  0.0997175
  0.10049428 -0.03563161 -0.02182267  0.05490709 -0.00127592  0.0802713
  0.08403483  0.09916512  0.11809255 -0.05310615 -0.02522315  0.0448963
 -0.00648486  0.10031325  0.04156202  0.00345059  0.00669612  0.1044721
  0.02354369  0.02993294]",both,0.273903097043174,1.4872355032712221,0.846
49,4,NA,14,8,2,0.1,"[ 0.10036738  0.00299294  0.12776633  0.02456565  0.00760262  0.09122267
 -0.06040858  0.07266661 -0.01322935 -0.08286632  0.09345729 -0.14200577
 -0.03994289  0.02021017  0.00125965  0.07579158 -0.06697987 -0.12799768
 -0.04872949  0.05535625  0.08098549  0.10020883  0.01428997  0.03906249
  0.07465321 -0.05076336  0.09246019 -0.05218096  0.0554811   0.0903676
  0.1002259  -0.00334222  0.00785202  0.02443263 -0.02433419  0.0987973
  0.07769216  0.09815584  0.11556681 -0.09491185 -0.04494259  0.10876583
  0.03782404  0.06460356  0.04687898 -0.05874211  0.09236903  0.11194834
  0.06537339  0.05138927]","[ 0.12579311  0.02509894  0.19646879 -0.00882736  0.06060566  0.09772182
  0.0188879   0.05566438 -0.0587732  -0.11260261  0.18131125 -0.07725938
 -0.08952178  0.08101536 -0.07034694  0.02709687 -0.03418453 -0.05261623
 -0.10165904  0.11870384  0.04606077  0.12035131  0.05722517  0.09188504
  0.0767534  -0.1172057   0.05563993 -0.07499049  0.12127917  0.07130532
  0.00640316 -0.06147502 -0.02942629 -0.03246009  0.0286491   0.0911032
  0.05603732  0.08945892  0.13420716 -0.10306849 -0.0052731   0.13265097
 -0.00033961  0.11647495  0.00607425 -0.04945771 -0.00919725  0.10959612
  0.07631269 -0.06100275]",both,0.3570573007150517,2.147186815738678,0.807
50,6,HighIOS,15,15,11,0.5789473684210527,"[ 0.0357976   0.06303243  0.06481701  0.00936431  0.05607293  0.05696124
 -0.10615546 -0.01687905 -0.04472306 -0.09268192  0.09496455 -0.06221622
 -0.0700024   0.06094251  0.11271946  0.1086389  -0.11602934 -0.09360693
 -0.04163161  0.09114525  0.10430775  0.08778019 -0.06015676 -0.01510068
  0.11563645 -0.01524672  0.09750544 -0.0288412  -0.01583806  0.01216418
  0.02186676 -0.00271909 -0.00406104  0.03777365 -0.01680369 -0.02244655
  0.08090315  0.12179651  0.0059223  -0.06743146 -0.06662641  0.06688514
  0.05889327  0.05227264  0.06906053 -0.01182218  0.07750085  0.04529018
 -0.0180703   0.08362028]","[ 0.0350558   0.05202849  0.08738255  0.02511868  0.03351806  0.10214169
 -0.11864    -0.01220978 -0.07698999 -0.06600031  0.06691468 -0.07810835
 -0.07904437  0.05921791  0.05028076  0.06908874 -0.08545803 -0.06326664
 -0.04356163  0.08412958  0.12024609  0.06824199 -0.02471043 -0.01015738
  0.10682631 -0.00602773  0.1426122   0.00871877  0.02137136  0.02089003
  0.07324573  0.00785758 -0.02467339  0.06517591 -0.04091444  0.00399009
  0.06847519  0.09582504  0.00617501 -0.08587883 -0.03647749  0.10397961
  0.08358558  0.06765091  0.08986843 -0.00936413  0.05721913  0.11015697
 -0.03124777  0.0602062 ]",both,0.19007398448271864,1.1128925187513232,0.92
51,1,LowIOS,20,17,5,0.15625,"[ 0.09381808  0.00430526  0.0927688   0.02161487  0.05077452  0.03601371
 -0.0776386   0.04244568 -0.06805114 -0.07220166  0.11343572 -0.14791845
 -0.03105862  0.04433155  0.01193007  0.06972673 -0.02504546 -0.06540962
 -0.03048465  0.06132421  0.10841069  0.12882748  0.01861993  0.09222153
  0.00792436 -0.02462628  0.06094158 -0.0257893   0.05568565  0.04917726
  0.0699245  -0.02493459  0.005036   -0.01235707 -0.03011943  0.03687041
  0.08154035  0.1228714   0.09440964 -0.11672831  0.03218562  0.10393467
  0.06256588  0.08242454  0.1044599  -0.05653875  0.04875199  0.10610175
  0.04369448  0.00918774]","[ 0.08903199 -0.02235211  0.14165954  0.01014577  0.05797834  0.04675977
 -0.08194014  0.08755046 -0.07459136 -0.11160517  0.06455917 -0.09573767
 -0.05675722  0.05480776 -0.02110708  0.06627506 -0.06426536 -0.14580837
 -0.02435682 -0.00403199 -0.00874481  0.0921257  -0.02530382  0.00143937
  0.08686003 -0.05118505  0.07586212 -0.03707929  0.0332393   0.1237464
  0.10857919 -0.01076007 -0.02389191  0.00832047 -0.03085265  0.05356176
  0.04303988  0.11146747  0.0980214  -0.06609213 -0.01397066  0.10362353
  0.02029546  0.07177749  0.03529205 -0.03657204  0.07871643  0.10708154
  0.06358489  0.03032848]",both,0.2886940628946541,1.5717168422415853,0.83
52,5,HighIOS,15,14,2,0.07407407407407407,"[ 0.13744056 -0.01166356  0.1415409   0.01087271  0.02695852  0.09703016
 -0.05098286  0.06147609 -0.01224547 -0.09919088  0.11973372 -0.10177179
 -0.08099514  0.10736134  0.0420508   0.13737524 -0.0743468  -0.13919142
 -0.00724815  0.04461737  0.10254628  0.07822292 -0.02090425  0.05151942
  0.10425901 -0.02683417  0.05530833 -0.05722519  0.03738224  0.04434446
  0.06057994  0.02731819 -0.00433573 -0.02177002  0.00788844  0.00181584
  0.09030259  0.10339177  0.11876378 -0.03613391 -0.07425049  0.10192438
  0.08100629  0.08192158  0.06090174 -0.0683427   0.1237704   0.0596417
  0.03034621  0.03014329]","[ 7.83887729e-02  2.16133893e-02  4.00428288e-02  3.06354165e-02
 -2.25390550e-02  7.35645443e-02 -1.71198286e-02  1.26058497e-02
  3.92563827e-03 -6.40710816e-02  1.26605034e-01 -6.08871840e-02
 -9.76514828e-04 -1.75926241e-03  2.28661131e-02  5.34089878e-02
 -6.13936894e-02 -7.72563219e-02 -6.48534149e-02  4.82081100e-02
  4.27124500e-02  1.32512197e-01 -3.69608887e-02  4.08834629e-02
  5.61641529e-02 -2.36760601e-02  1.83917526e-02 -6.27119392e-02
 -3.94445518e-03  8.63607153e-02  6.42454624e-02 -3.39138024e-02
 -3.25698070e-02  7.01668784e-02  3.26035321e-02  7.80945942e-02
  4.78875190e-02  8.72231573e-02  6.91073239e-02 -1.15826294e-01
  7.80902728e-02  5.24229258e-02 -1.25318271e-04  1.20895460e-01
  5.59081994e-02 -6.82125334e-03  7.38854036e-02  7.47782364e-02
  5.00753857e-02 -3.72756906e-02]",both,0.3843535772786611,2.229149390012026,0.711
53,1,LowIOS,7,5,0,0.0,"[ 0.00929748  0.01691246  0.11012527  0.04982704  0.05300521  0.07302937
 -0.11905725 -0.03278859 -0.02239669 -0.06078009  0.05944135  0.00118286
 -0.10471873 -0.10440947 -0.01365919  0.06647912 -0.02264765  0.00718679
 -0.03443991  0.06768495  0.0332537   0.1266599  -0.02912821 -0.02492103
  0.11960738  0.05024899  0.08577751 -0.06322401  0.0523125   0.04594827
  0.06484716 -0.00023705 -0.00490622  0.04647117 -0.04671057  0.10253003
 -0.00817065  0.18749021  0.04139774 -0.05296065 -0.01170042  0.12914601
 -0.08485611  0.03939645  0.11550792 -0.08310334  0.03560074  0.04120105
 -0.04167553 -0.06810273]","[ 0.18102211 -0.07694865  0.09087592 -0.05670151  0.02358819  0.01054825
 -0.16014846  0.04555856 -0.00131638 -0.06427952  0.12208992 -0.12206089
 -0.00229185  0.02364655  0.05411806  0.10912544 -0.0227831  -0.11856556
 -0.10197826  0.10050118  0.15063529  0.11522267  0.06007476  0.06812607
  0.04043065 -0.00827202  0.06559706 -0.05466047  0.00139935  0.01340702
  0.06616793  0.03399069 -0.0313022   0.03959094  0.00693529  0.0040319
  0.01704652  0.1682191   0.16036336 -0.08824477 -0.03525909  0.12004834
  0.04239354  0.09969836  0.13701434 -0.04092815  0.09776139  0.15735853
  0.09477008  0.0163438 ]",both,0.5272602653370121,3.0440925620496273,0.566
55,1,LowIOS,8,9,3,0.21428571428571427,"[ 0.04773961 -0.01711012  0.12451365  0.01084457 -0.05902506  0.10432309
 -0.0057375   0.15267922 -0.08655646 -0.12176034  0.13760696 -0.00862762
  0.0360439   0.06016877 -0.03950692  0.04710739  0.05154604 -0.10597163
 -0.01646137  0.01161494  0.15799195  0.08587949  0.02793868  0.0922695
  0.0601678  -0.07827737  0.10117791  0.03940772  0.06735826  0.05346669
  0.10942196  0.0084794  -0.05401528 -0.04673411 -0.05947337  0.08842553
 -0.06688668  0.10128284  0.02316414 -0.09764054  0.095118    0.09141615
  0.02795492  0.05745873  0.05413406 -0.05445108  0.04721082  0.15609922
  0.10110579 -0.03724256]","[ 0.11204471 -0.11583234  0.13954547 -0.03125813  0.00705608  0.08808912
 -0.0010606   0.12788215 -0.12311207 -0.12872076  0.10369921 -0.11932492
 -0.04309391  0.04613231 -0.08097044  0.13275689  0.04700626 -0.04090731
 -0.04907977  0.03597279  0.12780316  0.18000521  0.03207888  0.09730838
  0.01095223 -0.06332985  0.11537298 -0.06207183  0.17880006  0.11591206
  0.15251397  0.04418169 -0.0956099  -0.07941172 -0.06018971  0.10065845
 -0.03539823  0.20469956  0.1441943  -0.13175648  0.07195041  0.14579114
  0.07684574  0.11006689  0.03316601 -0.05927293 -0.03108548  0.25205398
  0.09328568 -0.07125124]",both,0.3948250106041497,2.2311365050263703,0.854
56,3,LowIOS,35,27,22,0.55,"[ 0.07218334 -0.00173033  0.11093371  0.00671338  0.02994463  0.06703925
 -0.04121563  0.01888453 -0.04918578 -0.07777902  0.12971766 -0.01717436
 -0.02415735  0.04212768 -0.00931503  0.04551724 -0.05165106 -0.05875949
 -0.05845822  0.06079777  0.08541198  0.10086022  0.00292636  0.00569079
  0.0586478  -0.03739293  0.04630728 -0.04308169  0.04902355  0.05543683
  0.0689716  -0.04935889 -0.02017054  0.00237201 -0.00505564  0.05418584
  0.03661354  0.13809162  0.09990084 -0.07997424  0.01111874  0.09567201
  0.01459376  0.06961899  0.04495826 -0.04821223  0.03460832  0.0997082
  0.0508311  -0.01560198]","[ 0.04528729  0.00745498  0.05517365  0.00925622  0.03085654  0.05474932
 -0.06035943  0.0352277  -0.05249554 -0.05897774  0.09620792 -0.03932916
 -0.03135442  0.04662065  0.02600741  0.06329752 -0.02787359 -0.03236396
 -0.06077421  0.08166227  0.10286125  0.08029791 -0.01235339 -0.0023005
  0.0286469  -0.03707384  0.06138743 -0.04609975  0.02833536  0.03507078
  0.04703487 -0.04005065 -0.0231166   0.02235111 -0.01158378  0.02067138
  0.06137802  0.11749877  0.08032762 -0.08727033  0.0304588   0.09599236
  0.02689192  0.10824738  0.07638229 -0.01051459  0.02906586  0.09142009
  0.02404783 -0.01078038]",both,0.1480238605156109,0.8613334409892559,0.939
